,Unnamed: 0,id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,Object,Orbit ID,H (mag),Estimated Diameter (m),OCC,"Min. delta-V [delta-V, dur.] (km/s), (d)","Min. Duration [delta-V, dur.] (km/s), (d)",Viable Trajectories,Next Optical Opportunity (yyyy-mm [Vp]),Next Goldstone Radar Opportunity (yyyy-mm [SNR]),spec_B_clean,new_spec,diameter_clean,est_volume,est_density,est_mass,est_mass_th_tonnes
159,159,bK07C05S,3367721,       (2007 CS5),2007 CS5,,,Y,N,24.6,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.1727278376689307,0.98038914605464,0.8110486487825326,0.7512335923611535,125.2628340919921,261.4295172949098,299.2120664753015,1.149729643326748,1.015327927806885,2458660.370246705,20190625.8702467,354.5652494535459,0.97074674730608,0.000678574,0.26408064358,4.13561,6.162,0.00052971,3.0516e-05,0.00054455,0.0017784,0.02247,0.013159,0.13919,3.5787e-05,4.7405e-05,0.13435,0.016555,ATE,Otto Matic,16.0,2007-02-07,2007-02-23,19.0,,,6.0,0.6012,,,,,,(2007 CS5),10,24.6,21 - 94,6,"5.476, 354","9.877, 194",1043616,2041-01 [22.3],none,nan,Sq,57.5,99541.03597975784,2.71,44703531.02219435,44.70353102219435
160,160,bK07C26M,3367900,       (2007 CM26),2007 CM26,,,Y,N,25.1,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.1794215157731925,0.942498754821056,0.7733941996167155,7.087224810454421,142.4969570581044,152.551035239318,337.8098337721522,1.111603310025396,1.077166643577862,2458621.10049516,20190517.6004952,334.210126303431,0.915017457367368,0.0615204,23.941894068,4.00946,6.352,1.031e-06,7.5182e-09,9.7773e-07,4.7387e-05,2.6543e-05,7.8049e-05,0.00019769,8.8671e-09,1.2889e-08,0.00018374,3.9989e-06,ATE,Otto Matic,4043.0,2007-02-10,2018-03-07,36.0,,,0.0,0.59482,,,,,,(2007 CM26),10,25.1,17 - 74,0,"9.049, 354","9.921, 306",46163,2027-11 [22.8],none,nan,S,45.5,49321.106615798206,2.71,22703923.216185752,22.70392321618575
161,161,bK07E00C,3370021,       (2007 EC),2007 EC,,,Y,Y,22.2,,,,,,,,,,,,,,,,,,,44,2458600.5,58600.0,20190427.0,J2000,0.1957307534094148,0.9282720309077772,0.7465806469293105,5.851183673543414,307.6715163071203,46.27879878250401,21.13762133041238,1.109963414886244,1.102024312896219,2458581.319278592,20190407.8192786,326.6715586826644,0.894377984073003,0.0241119,9.383628123,4.19574,6.43,6.7245e-08,1.2797e-09,6.277e-08,5.159e-06,9.831e-06,1.2397e-05,1.6225e-05,1.5302e-09,2.2789e-09,1.4722e-05,6.7554e-07,ATE,Otto Matic,2908.0,2007-03-02,2015-02-16,247.0,4.0,2.0,0.0,0.38119,,,,,,(2007 EC),46,22.2,63 - 282,0,"7.577, 354","9.959, 266",99614,2022-12 [22.5],2032-01 [130],nan,Sq,172.5,2687607.971453462,2.71,1214002496.9941947,1214.0024969941946
162,162,bK07H00C,3373981,       (2007 HC),2007 HC,,,Y,N,25.2,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.2072773703846066,1.155102204515618,0.9156756570381585,3.156383346102503,216.822346385606,58.03005820881479,198.2732112814699,1.394528751993077,0.7939139897806221,2458804.2081986214,20191116.7081986,453.4496238055672,1.24147740946083,0.00310802,1.2095481434,3.68862,5.425,0.00022289,0.00019353,0.00010415,0.0027816,0.00034529,0.0090568,0.85594,0.00023364,0.00019952,1.1293,0.11396,APO,Otto Matic,6.0,2007-04-16,2007-04-22,32.0,,,7.0,0.63029,,,,,,(2007 HC),11,25.2,16 - 71,7,"7.387, 354","9.826, 194",86602,2043-04 [23.6],none,nan,Sk,43.5,43098.92056597582,2.71,19159652.25181998,19.159652251819978
163,163,bK07H04L,3374389,       (2007 HL4),2007 HL4,,,Y,N,24.2,,,,,,,,,,1.48,,,,,,,,,7,2458600.5,58600.0,20190427.0,J2000,0.0897448305390113,1.118626624760941,1.018235667885344,6.533692784845936,31.14898914668719,138.5590837705905,92.173912218834,1.219017581636538,0.8330601229043917,2458489.855030105,20190106.3550301,432.1416787360933,1.1831394352802,0.0329883,12.838056711,3.74368,5.569,0.00027406,0.00041484,7.5385e-05,0.018588,0.0038582,0.041383,2.1248,0.00045207,0.0004634,2.4891,0.24039,AMO,Otto Matic,3.0,2007-04-19,2007-04-22,31.0,,,7.0,0.53039,,,,,,(2007 HL4),10,24.1,26 - 118,0,"7.630, 354","9.879, 250",132732,2026-06 [22.5],none,nan,S,72.0,195432.19579451383,2.71,88429677.3770392,88.42967737703918
164,164,bK07P09S,3381260,       (2007 PS9),2007 PS9,,,Y,N,23.5,,,,,,,,,,1.7292,,,,,,,,,20,2458600.5,58600.0,20190427.0,J2000,0.076822091044571,1.075293106919968,0.9926868419605628,8.704168962722328,313.1026062472317,79.90506416230276,121.7259830519904,1.157899371879374,0.8839216702248506,2458462.7887217808,20181210.2887218,407.2759070477634,1.11506066269066,0.0366078,14.246657526,3.96755,5.735,3.444e-08,1.2823e-09,3.709e-08,1.4257e-05,1.7214e-05,4.7777e-05,3.8775e-05,1.3809e-09,1.5812e-09,4.3919e-05,7.2855e-07,APO,Otto Matic,3699.0,2007-08-12,2017-09-27,85.0,,,0.0,0.60521,,,,,,(2007 PS9),21,23.5,35 - 155,0,"7.364, 354","9.815, 298",91268,2027-01 [22.5],none,nan,Cb,95.0,448920.50022859144,1.38,103067549.8548835,103.0675498548835
165,165,bK07R08X,3384028,       (2007 RX8),2007 RX8,,,Y,N,24.5,,,,,,,,,,,,,,,,,,,11,2458600.5,58600.0,20190427.0,J2000,0.2111947177940726,1.137933460052551,0.8976079240883199,9.38634600848098,348.4072179634057,282.070979809759,262.5096217563694,1.378258996016782,0.8119490394003606,2458720.569577662,20190825.0695777,443.3775797873554,1.21390165581754,0.0208957,8.131979569,3.71861,5.475,9.3238e-05,9.7068e-05,2.9567e-05,0.0024253,0.0018921,0.0014367,0.3487,0.00011757,0.00010389,0.44482,0.056731,APO,Otto Matic,35.0,2007-09-08,2007-10-13,31.0,,,6.0,0.93182,,,,,,(2007 RX8),12,24.5,22 - 98,6,"9.998, 354","9.998, 354",2410,2041-01 [23.4],none,nan,Q,60.0,113097.33552923254,2.71,51168897.82089604,51.168897820896035
166,166,bK07R12T,3384185,       (2007 RT12),2007 RT12,,,Y,N,23.9,,,,,,,,,,,,,,,,,,,15,2458600.5,58600.0,20190427.0,J2000,0.1598711568604444,1.016976117348906,0.8543909689688935,4.250667715963285,167.5919853128063,43.36146357970912,248.7442791667101,1.179561265728919,0.9610322078631716,2458716.2669013822,20190820.7669014,374.5972268717715,1.02559131244838,0.0439374,17.099117958,3.78175,5.987,4.1826e-06,4.4524e-07,3.8803e-06,9.2327e-05,9.0237e-05,0.00015773,0.0029709,5.1642e-07,6.3111e-07,0.0031674,0.000246,APO,Otto Matic,356.0,2007-09-12,2008-09-02,43.0,,,3.0,0.67905,,,,,,(2007 RT12),16,23.9,29 - 129,3,"7.624, 354","9.779, 194",268410,2042-12 [23.7],none,nan,S,79.0,258154.61672220964,2.71,116884327.02084115,116.88432702084114
167,167,bK07R17O,3384400,       (2007 RO17),2007 RO17,,,Y,N,25.8,,,,,,,,,,,,,,,,,,,7,2458600.5,58600.0,20190427.0,J2000,0.1963910595013333,0.9269142181410724,0.7448765527734972,2.457098530550352,355.0713327087502,195.5848444244657,156.2827277855305,1.108951883508647,1.104446690026792,2458458.9968118453,20181206.4968118,325.9550716669423,0.892416349533038,0.025449,9.90398733,3.84795,6.441,0.0012409,9.4702e-05,0.0012263,0.019438,0.0090021,0.046347,1.9384,0.0001133,0.00016926,1.7334,0.049954,ATE,Otto Matic,4.0,2007-09-12,2007-09-16,22.0,,,7.0,0.69755,,,,,,(2007 RO17),8,25.8,12 - 54,7,"6.917, 346","9.896, 170",302395,? 2024-11 [21.3] ?,none,nan,C,33.0,18816.569198676065,1.38,4666359.561271912,4.666359561271912
168,168,bK07S06Q,3386864,       (2007 SQ6),2007 SQ6,,,Y,Y,21.9,,,,,,,,,,,,,,,,,0.42594,,20,2458600.5,58600.0,20190427.0,J2000,0.1455671669191296,1.043027724694502,0.8911971337926173,9.101270088087846,191.4100080669983,283.7508065395643,214.135295679472,1.194858315596386,0.9252525593413808,2458758.148528337,20191001.6485283,389.0829550974249,1.06525107487317,0.0098209,3.821999653,3.85722,5.863,2.8721e-06,1.0604e-06,2.0914e-06,0.0001747,8.679e-05,0.00010169,0.0057055,1.2148e-06,1.411e-06,0.0064068,0.00059335,APO,Otto Matic,296.0,2007-09-22,2008-07-14,73.0,,,3.0,0.57445,,,,,,(2007 SQ6),21,21.9,73 - 324,3,"6.941, 354","9.995, 298",145864,2021-08 [23.8],2025-04 [95],nan,X,198.5,4095247.516379887,5.32,3631204526.7378793,3631.204526737879
169,169,bK07T03H,3387534,       (2007 TH3),2007 TH3,,,Y,N,24.7,,,,,,,,,,,,,,,,,,,14,2458600.5,58600.0,20190427.0,J2000,0.1209558675407114,0.9682176221386564,0.8511060196846704,8.231193723420162,11.8347025373186,238.140614488357,156.0478867731298,1.085329224592642,1.034533598288723,2458449.661122431,20181127.1611224,347.9828983761329,0.952725252227605,0.0140394,5.463713298,3.91485,6.222,5.4696e-05,2.2849e-06,5.124e-05,0.0037174,7.052e-05,0.0060503,0.026602,2.5613e-06,3.6621e-06,0.025194,0.0012318,ATE,Otto Matic,35.0,2007-10-06,2007-11-10,64.0,,,4.0,0.65203,,,,,,(2007 TH3),15,24.7,20 - 89,4,"7.776, 354","9.918, 274",108665,2027-09 [20.9],none,nan,V,54.5,84759.44984553616,2.71,38529389.129119575,38.52938912911957
170,170,bK07T15F,3387609,       (2007 TF15),2007 TF15,,,Y,N,24.6,,,,,,,,,,,,,,,,,,,14,2458600.5,58600.0,20190427.0,J2000,0.0447881293524078,1.108845749770639,1.059182622898043,4.253254278006285,193.1249014855852,28.85937633535494,110.3532798709986,1.158508876643234,0.8441067431831337,2458469.7662026905,20181217.2662027,426.4863453672185,1.16765597636473,0.0598195,23.279954815,3.80292,5.612,1.2671e-05,6.6516e-08,1.41e-05,0.00017493,8.2754e-05,0.010591,0.012053,6.9495e-08,7.5952e-08,0.01429,3.8375e-05,AMO,Otto Matic,2566.0,2007-10-08,2014-10-17,60.0,,,2.0,0.48237,,,,,,(2007 TF15),15,24.6,21 - 94,2,"6.859, 354","9.929, 194",436543,2021-06 [21.2],none,nan,S,57.5,99541.03597975784,2.71,44891991.69811704,44.89199169811704
171,171,bK07T71E,3388408,       (2007 TE71),2007 TE71,,,Y,N,24.3,,,,,,,,,,,,,,,,,,,8,2458600.5,58600.0,20190427.0,J2000,0.1874165673510909,1.243712734132694,1.010620362730705,7.448028093392186,200.4999491394304,110.0138481716177,162.5272458368049,1.476805105534684,0.7105979534761073,2458371.7810105323,20180910.2810105,506.6155879551156,1.38703788625631,0.0784482,30.529685994,3.73263,5.136,0.00027051,0.00041095,3.4028e-05,0.009015,0.0032987,0.0098387,1.5843,0.00048797,0.00035219,2.1162,0.25109,APO,Otto Matic,16.0,2007-10-14,2007-10-30,21.0,,,7.0,0.58078,,,,,,(2007 TE71),9,24.3,24 - 107,7,"9.351, 354","9.970, 330",3062,? 2025-03 [22.7] ?,none,nan,S,65.5,147137.2118791944,2.71,66180951.577685714,66.1809515776857
172,172,bK07U01W,3389195,       (2007 UW1),2007 UW1,,,Y,N,22.7,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.1208774955268779,0.9076996975604846,0.7979792314288687,8.216973457070095,25.96649988373686,146.5599734529831,340.0156262982803,1.017420163692101,1.139700628538195,2458618.034757112,20190514.5347571,315.8724238502386,0.8648115642717,0.00116518,0.4534531006,3.94415,6.553,3.4248e-07,4.2527e-08,2.8065e-07,0.00012592,3.3997e-05,0.00022873,0.00015829,4.7667e-08,8.0094e-08,0.00013963,2.2198e-05,ATE,Otto Matic,2239.0,2007-10-17,2013-12-03,38.0,,,1.0,0.65671,,,,,,(2007 UW1),11,22.7,50 - 224,1,"7.229, 194","9.942, 138",97099,2026-07 [20.1],2039-10 [37],nan,Sk,137.0,1346357.2824310125,2.71,608547691.0370257,608.5476910370256
173,173,bK07U01Y,3389197,       (2007 UY1),2007 UY1,,,Y,N,22.9,,,,,,,,,,,,,,,,,,,32,2458600.5,58600.0,20190427.0,J2000,0.1753709120910868,0.9511388778698772,0.784336785332544,1.019150058868513,337.8167497142733,273.5733019752365,267.3810981088573,1.117940970407211,1.062522592149055,2458687.668877702,20190723.1688777,338.8163250927823,0.92762854234848,0.00552332,2.1495104444,3.89319,6.312,1.3247e-06,2.3642e-07,1.4548e-06,4.2977e-06,0.00020313,0.00017928,0.0018244,2.7789e-07,3.9617e-07,0.0017495,0.00012633,ATE,Otto Matic,469.0,2007-10-18,2009-01-29,135.0,,,3.0,0.60245,,,,,,(2007 UY1),58,23.0,44 - 195,0,"5.606, 354","9.974, 234",665207,2021-10 [18.6],2022-02 [17],nan,C,119.5,893516.009120894,1.38,205591222.53613943,205.5912225361394
174,174,bK07U06P,3389488,       (2007 UP6),2007 UP6,,,Y,N,23.0,,,,,,,,,,,,,,,,,,,18,2458600.5,58600.0,20190427.0,J2000,0.0942248400862237,0.9678473515465332,0.8766520896191861,9.577252487253702,31.41092819253693,236.3350193916637,145.4485782323202,1.059042613473881,1.035127329317301,2458459.987259091,20181207.4872591,347.7833014392841,0.952178785596945,0.0150757,5.867010169,3.95332,6.223,8.0939e-07,2.3941e-07,9.928e-07,6.0848e-05,1.6882e-05,8.1977e-05,0.0015518,2.6197e-07,3.8408e-07,0.0014471,0.00012904,ATE,Otto Matic,396.0,2007-10-22,2008-11-21,84.0,,,2.0,0.4923,,,,,,(2007 UP6),19,23.0,44 - 195,2,"6.902, 354","9.947, 306",74449,2026-09 [22.7],none,nan,V,119.5,893516.009120894,2.71,403737938.44862586,403.73793844862587
175,175,bK07V83V,3393818,       (2007 VV83),2007 VV83,,,Y,N,24.7,,,,,,,,,,0.15392,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.0978051677622315,0.9665610515165568,0.8720263857205411,10.12086709744488,225.5574530772849,318.7379755561475,252.0894402232349,1.061095717312573,1.03719433874128,2458704.5408299062,20190809.0408299,347.0902091857629,0.950281202425087,0.0402048,15.646502016,3.90539,6.228,0.00017448,9.5472e-06,0.00017669,0.025564,0.00051635,0.0031944,0.076214,1.0481e-05,1.5367e-05,0.075014,0.0051426,ATE,Otto Matic,9.0,2007-11-07,2007-11-16,25.0,,,5.0,0.64047,,,,,,(2007 VV83),10,24.7,20 - 89,5,"7.292, 354","9.967, 162",104769,2026-08 [23.6],none,nan,Sq,54.5,84759.44984553616,2.71,38760382.85540064,38.760382855400636
176,176,bK07W00A,3394778,       (2007 WA),2007 WA,,,Y,N,24.7,,,,,,,,,,,,,,,,,,,12,2458600.5,58600.0,20190427.0,J2000,0.1528390594355534,1.035148274086154,0.87693718549849,6.167814230287393,229.4083341713217,276.6626714907227,236.1572692413763,1.193359362673818,0.9358370399728166,2458732.8336494165,20190906.3336494,384.6823588115907,1.05320289886815,0.0101807,3.962023019,3.80664,5.903,0.00015433,7.4691e-05,9.6484e-05,0.0071494,0.0014247,0.0021044,0.40738,8.6107e-05,0.00010129,0.44964,0.041635,APO,Otto Matic,8.0,2007-11-16,2007-11-24,48.0,,,6.0,0.52003,,,,,,(2007 WA),13,24.7,20 - 89,6,"6.030, 354","9.962, 266",244721,? 2027-10 [21.0] ?,none,nan,B,54.5,84759.44984553616,1.38,19836516.7830274,19.8365167830274
177,177,bK07Y00F,3398088,       (2007 YF),2007 YF,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.1201080581164017,0.95296974332436,0.8385103980099855,1.653005178134947,277.3049942288042,34.95249801940956,193.5659154555299,1.067429088638735,1.059462052292843,2458757.59301167,20191001.0930117,339.7950867809782,0.930308245806922,0.0146941,5.718502897,4.04132,6.31,0.00027996,3.8975e-05,0.000301,0.0040937,0.011955,0.014316,0.23325,4.3656e-05,6.4996e-05,0.22979,0.020846,ATE,Otto Matic,26.0,2007-12-16,2008-01-11,22.0,,,6.0,0.57408,,,,,,(2007 YF),10,24.8,19 - 85,6,"5.427, 346","9.935, 106",782992,2021-12 [23.5],none,nan,Sk,52.0,73622.1766393256,2.71,33087977.98673134,33.08797798673134
178,178,bK07Y01J,3398132,       (2007 YJ1),2007 YJ1,,,Y,N,25.3,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.1778963765179248,1.263992061174024,1.039132453543742,4.008340501239017,97.3757280666756,333.5813748635641,8.756682014064593,1.488851668804306,0.6935656159395944,2458587.8744000383,20190414.3744,519.0568732452185,1.42110026898075,0.0604687,23.532603979,3.72445,5.084,3.4654e-05,6.6513e-05,1.0985e-05,0.00082964,0.00042575,0.00058727,0.24171,7.8345e-05,5.4745e-05,0.3475,0.04097,AMO,Otto Matic,30.0,2007-12-17,2008-01-16,26.0,,,6.0,0.86417,,,,,,(2007 YJ1),11,25.3,15 - 68,6,"9.305, 354","9.997, 290",37541,? 2024-08 [23.8] ?,none,nan,X,41.5,37423.37163787806,5.32,33418461.8014621,33.4184618014621
179,179,bK07Y56T,3398655,       (2007 YT56),2007 YT56,,,Y,N,23.4,,,,,,,,,,,,,,,,,,,12,2458600.5,58600.0,20190427.0,J2000,0.2873760882486615,1.293781313200279,0.9219795003635662,5.9977397419762,302.4726942057552,81.85114218600636,295.198996129748,1.665583126036992,0.669750062420193,2458697.254009452,20190801.7540095,537.5139476644653,1.47163298470764,0.0465567,18.118470939,3.80166,4.972,0.00014165,0.00018676,5.036e-05,0.0031673,0.0033101,0.0041077,0.65299,0.00024044,0.00014502,0.99593,0.11639,APO,Otto Matic,30.0,2007-12-31,2008-01-30,27.0,,,6.0,0.57481,,,,,,(2007 YT56),13,23.4,36 - 163,6,"9.969, 354","9.969, 354",2754,? 2029-05 [23.7] ?,none,nan,Xk,99.5,515783.99842264724,5.32,457594790.89759964,457.59479089759964
180,180,bK08A04G,3399121,       (2008 AG4),2008 AG4,,,Y,N,24.7,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.1927863138801967,1.13978574773993,0.9200506548199656,6.758116761258544,110.2296334212233,286.8563851470493,152.7773223831646,1.359520840659895,0.8099705728122651,2458411.8791691805,20181020.3791692,444.4605916361368,1.2168667806602,0.0319306,12.426431602,3.98193,5.477,0.00085788,0.0010754,0.00010981,0.014177,0.052049,0.069378,2.7346,0.0012827,0.0011463,3.1093,0.62903,APO,Otto Matic,11.0,2008-01-10,2008-01-21,26.0,,,7.0,0.77595,,,,,,(2008 AG4),10,24.7,20 - 89,7,"9.385, 354","9.993, 322",20080,? 2024-05 [23.8] ?,none,nan,Q,54.5,84759.44984553616,2.71,37816250.45848644,37.81625045848644
181,181,bK08B02T,3400306,       (2008 BT2),2008 BT2,,,Y,N,24.3,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.0806514697458922,1.173145705784291,1.078529780386706,3.074579323532249,333.6222694759216,201.8295306666622,261.8527585914764,1.267761631181876,0.7756684749722942,2458727.032461452,20190831.5324615,464.1158067083475,1.2706798267169,0.0864987,33.662699079,3.69385,5.381,1.0491e-05,2.5833e-05,1.3145e-05,0.00044153,0.00087694,0.002052,0.10905,2.7916e-05,2.562e-05,0.14477,0.01533,AMO,Otto Matic,51.0,2008-01-18,2008-03-09,30.0,,,5.0,0.53208,,,,,,(2008 BT2),11,24.3,24 - 107,5,"7.653, 354","9.990, 186",226363,2021-12 [23.2],none,nan,C,65.5,147137.2118791944,1.38,34233594.99188966,34.23359499188966
182,182,bK08CB9K,3402648,       (2008 CK119),2008 CK119,,,Y,N,24.5,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.1557865140245896,1.193493337930198,1.007563171302481,9.304237106060672,327.3520090404858,129.463321365285,246.6364712641808,1.379423504557914,0.7559169352693434,2458750.468235194,20190923.9682352,476.2428028837945,1.30388173274139,0.0623544,24.266461848,3.72525,5.293,0.00043412,0.00070382,7.6221e-05,0.023997,0.0021731,0.01662,2.8191,0.00081346,0.00066866,3.8621,0.42127,APO,Otto Matic,18.0,2008-02-13,2008-03-02,29.0,,,7.0,0.45834,,,,,,(2008 CK119),11,24.5,22 - 98,7,"9.003, 354","9.826, 338",6028,? 2025-03 [23.6] ?,none,nan,Sq,60.0,113097.33552923254,2.71,51161331.053191155,51.161331053191155
183,183,bK08D00B,3403149,       (2008 DB),2008 DB,,,Y,N,25.7,,,,,,,,,,,,,,,,,,,15,2458600.5,58600.0,20190427.0,J2000,0.2331304888313025,1.054663421763272,0.8087892226951062,4.22422840610623,141.5434284853566,275.0318202881986,184.6198248124542,1.300537620831438,0.909982935018099,2458793.2290814347,20191105.7290814,395.611814404893,1.0831261174672,0.00155303,0.6043926851,3.98882,5.807,0.00012674,6.102e-05,8.6879e-05,0.0023994,0.00043346,0.0019508,0.36947,7.5246e-05,7.8974e-05,0.42274,0.034334,APO,Otto Matic,24.0,2008-02-18,2008-03-13,62.0,,,6.0,0.65407,,,,,,(2008 DB),24,25.8,12 - 54,1,"7.778, 354","9.962, 290",228120,2032-07 [13.6],2032-08 [4.e5],nan,S,33.0,18816.569198676065,2.71,8440711.7090043,8.4407117090043
184,184,bK08E85J,3406337,       (2008 EJ85),2008 EJ85,,,Y,N,25.1,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.2602219601088925,1.207131161589617,0.893009124612243,6.688197590341057,169.1547640626158,301.6370689646703,171.7815685990749,1.521253198566992,0.7431429842010562,2458369.34452622,20180907.8445262,484.4289829191236,1.32629427219473,0.00139338,0.5422616946,3.58728,5.234,0.00042999,0.0019029,0.00088866,0.013224,0.018363,0.32507,4.3843,0.0023981,0.0017572,5.3531,1.1455,APO,Otto Matic,23.0,2008-03-14,2008-04-06,36.0,,,7.0,0.41673,,,,,,(2008 EJ85),11,25.1,17 - 74,7,"8.685, 354","9.881, 330",4972,? 2023-09 [22.6] ?,none,nan,X,45.5,49321.106615798206,5.32,43966202.21792409,43.966202217924085
185,185,bK08F00O,3407480,       (2008 FO),2008 FO,,,Y,N,23.2,,,,,,,,,,,,,,,,,,,18,2458600.5,58600.0,20190427.0,J2000,0.2760474578818112,1.240498585620775,0.8980621045541778,0.7376299173463183,335.9647216232658,141.3000439625168,48.01888741031559,1.582935066687373,0.7133614949148098,2458533.186460157,20190218.6864602,504.6529740759157,1.3816645423023,0.00384776,1.4974327592,3.50269,5.133,0.00012682,0.000156,4.4425e-05,5.1484e-05,0.011306,0.014158,0.66343,0.00019906,0.00013456,0.91731,0.095194,APO,Otto Matic,33.0,2008-03-27,2008-04-29,94.0,,,6.0,0.53173,,,,,,(2008 FO),19,23.2,40 - 178,6,"8.270, 322","9.932, 226",59542,2026-03 [22.5],none,nan,O,109.0,678075.5987642893,1.38,156081301.03536758,156.08130103536757
186,186,bK08F06X,3407681,       (2008 FX6),2008 FX6,,,Y,N,25.0,,,,,,,,,,,,,,,,,,,8,2458600.5,58600.0,20190427.0,J2000,0.126869540395209,0.9227371322067166,0.8056698963380572,11.13910805685877,9.943987180722388,324.9303043037559,37.2757867963445,1.039804368075376,1.111954655685589,2458566.9772420297,20190324.477242,323.7542090041772,0.886390715959417,0.0127888,4.977017296,4.12059,6.459,0.00014701,6.5578e-06,0.00014136,0.020631,0.0014826,0.037333,0.36313,7.3898e-06,1.1854e-05,0.32622,0.0034513,ATE,Otto Matic,4.0,2008-03-30,2008-04-03,44.0,,,6.0,0.54915,,,,,,(2008 FX6),9,25.0,17 - 78,6,"8.742, 354","9.946, 330",7274,none,none,nan,S,47.5,56115.06252857393,2.71,25411972.86080506,25.411972860805058
187,187,bK08F07J,3407941,       (2008 FJ7),2008 FJ7,,,Y,N,25.9,,,,,,,,,,,,,,,,,,,JPL 9,2454558.5,54558.0,20080402.0,J2000,0.2913283752334194,1.13352426674351,0.8032964838254703,0.4655057008880869,99.87308452396614,359.7279681692107,59.91668421171767,1.46375204966155,0.8166911338686016,2454485.134829586,20080119.6348296,440.8031201400563,1.20685316944574,0.00799855,3.1127957035,3.68271,5.483,0.0014958,0.0012654,0.0007988,0.0024393,0.10759,0.10209,0.16168,0.001634,0.0013676,0.075126,0.73813,APO,Otto Matic,8.0,2008-03-31,2008-04-08,20.0,,,8.0,0.40716,,,,,,(2008 FJ7),10,25.9,11 - 51,8,"8.457, 354","9.961, 298",61098,? 2024-08 [21.2] ?,none,nan,Xc,31.0,15598.53112384892,5.32,13846795.858210495,13.846795858210495
188,188,bK08J00E,3409963,       (2008 JE),2008 JE,,,Y,N,25.8,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.0930756335121235,0.983716426485552,0.8921563968941268,6.959449511971,39.15293448957157,316.9574234948736,326.0816695728272,1.075276456076977,1.01018098341763,2458634.076488752,20190530.5764888,356.3717847687581,0.975692771440816,0.0315848,12.291856616,4.0584,6.149,0.00014353,4.7689e-06,0.00013742,0.011985,0.0010162,0.023583,0.017463,5.2127e-06,7.3457e-06,0.01721,0.0025914,ATE,Otto Matic,7.0,2008-05-01,2008-05-08,31.0,,,5.0,0.58232,,,,,,(2008 JE),10,25.8,12 - 54,4,"6.297, 354","9.951, 298",126507,none,none,nan,X,33.0,18816.569198676065,5.32,16378756.811671088,16.378756811671085
189,189,bK08L02G,3413165,       (2008 LG2),2008 LG2,,,Y,N,25.2,,,,,,,,,,,,,,,,,,,22,2458600.5,58600.0,20190427.0,J2000,0.2286752852610813,0.8536925768039286,0.6584741832780227,3.0694603412484,86.24933749297698,336.4412954019816,128.7447488125041,1.048910970329835,1.249544756148017,2458497.4666767204,20190113.9666767,288.1049263971747,0.788788299513141,0.00292599,1.1387075283,4.17786,6.883,4.1274e-07,6.7874e-08,3.0455e-07,1.8022e-05,5.19e-05,7.7126e-05,0.00025226,8.3395e-08,1.4902e-07,0.00018978,3.4359e-05,ATE,Otto Matic,2590.0,2008-06-03,2015-07-07,111.0,,,2.0,0.47577,,,,,,(2008 LG2),23,25.2,16 - 71,2,"7.441, 338","9.913, 162",106772,2023-05 [20.9],2023-06 [12],nan,Xc,43.5,43098.92056597582,5.32,38293069.61309077,38.293069613090765
